,PassOrFail,Injection_Time,Filling_Time,Plasticizing_Time,Cycle_Time,Clamp_Close_Time,Cushion_Position,Plasticizing_Position,Clamp_Open_Position,Max_Injection_Speed,Max_Screw_RPM,Average_Screw_RPM,Max_Injection_Pressure,Max_Switch_Over_Pressure,Max_Back_Pressure,Average_Back_Pressure,Barrel_Temperature_1,Barrel_Temperature_2,Barrel_Temperature_3,Barrel_Temperature_4,Barrel_Temperature_5,Barrel_Temperature_6,Hopper_Temperature,Mold_Temperature_3,Mold_Temperature_4
0,0,0.12210968132350135,0.09432169634948324,-0.2827644635372614,-0.025460180385840244,0.9636501590793467,-0.5767917693907156,1.6678191549621622,0.0,-0.3823770256811588,-0.4708007261010465,0.07053408825159332,-0.057143284202536254,0.436730460941453,-0.4146945836948208,-0.2057655936342696,0.7597673355110606,-1.6002218563464323,-0.6247886695470415,-1.519759612997342,0.008522497571199507,-1.3059856274834032,-0.9553235464284978,1.1428495636036706,1.4258449357779308
1,0,0.18038471562685443,0.15266058823396125,-0.3304507380546049,0.3447775666805204,0.9636501590793467,-0.5767917693907156,1.6023109273369527,0.0,-0.4769452038719452,0.2474958259329187,0.07053408825159332,-0.057143284202536254,0.5909885105258627,-0.34683374107767995,-0.2057655936342696,0.08565558793819714,0.6266664689119619,0.9359953960026216,0.48988689351985953,-0.9022036267103914,-2.1981132392636296,-0.3122429311947828,1.1428495636036706,1.473444544109911
2,0,0.18038471562685443,0.15266058823396125,-0.3304507380546049,0.3447775666805204,0.9636501590793467,-0.5767917693907156,1.6023109273369527,0.0,-0.4769452038719452,0.2474958259329187,0.07053408825159332,-0.057143284202536254,0.5909885105258627,-0.34683374107767995,-0.2057655936342696,0.08565558793819714,0.6266664689119619,0.9359953960026216,0.48988689351985953,-0.9022036267103914,-2.1981132392636296,-0.3122429311947828,1.1428495636036706,1.473444544109911
3,0,0.12210968132350135,0.15266058823396125,-0.3304507380546049,0.22136498432506685,0.9636501590793467,0.028457325883649468,1.6023109273369527,0.0,-0.4769452038719452,1.6841163312578886,0.07053408825159332,-0.057143284202536254,0.436730460941453,-0.34683374107767995,-0.2057655936342696,0.7597673355110606,-0.7651599719606074,1.2481712616524168,0.8667243621543794,-0.2950683176742026,0.032239822673843364,-0.5266013191063906,1.2697938011245378,1.473444544109911
4,0,0.12210968132350135,0.15266058823396125,-0.3304507380546049,0.22136498432506685,0.9636501590793467,0.028457325883649468,1.6023109273369527,0.0,-0.4769452038719452,1.6841163312578886,0.07053408825159332,-0.057143284202536254,0.436730460941453,-0.34683374107767995,-0.2057655936342696,0.7597673355110606,-0.7651599719606074,1.2481712616524168,0.8667243621543794,-0.2950683176742026,0.032239822673843364,-0.5266013191063906,1.2697938011245378,1.473444544109911
5,0,0.06383464702016897,0.0359855862164779,-0.37813701257194837,0.3447775666805204,0.9636501590793467,-0.5767917693907156,1.6023109273369527,0.0,-0.19324788411387384,0.9658060785954292,0.07053408825159332,-0.35879045606767074,-0.18037235759285178,-0.2111094671181897,-0.11604041663012457,0.31031378580683405,0.06990191242521755,0.6239147930521396,1.24352349923884,0.008522497571199507,0.032239822673843364,-0.09787909178428346,1.2697938011245378,1.473444544109911
6,0,0.06383464702016897,0.0359855862164779,-0.37813701257194837,0.3447775666805204,0.9636501590793467,-0.5767917693907156,1.6023109273369527,0.0,-0.19324788411387384,0.9658060785954292,0.07053408825159332,-0.35879045606767074,-0.18037235759285178,-0.2111094671181897,-0.11604041663012457,0.31031378580683405,0.06990191242521755,0.6239147930521396,1.24352349923884,0.008522497571199507,0.032239822673843364,-0.09787909178428346,1.2697938011245378,1.473444544109911
7,0,0.06383464702016897,0.0359855862164779,-0.2827644635372614,0.22136498432506685,0.9636501590793467,-0.5767917693907156,1.6678191549621622,0.0,-0.28781245489751295,-1.1891109787635314,-1.0219341211427486,-0.057143284202536254,0.282448871291488,-0.4146945836948208,-0.2057655936342696,-0.813251511470256,0.34828419066858973,-0.00043693824745091376,1.117911009694,0.008522497571199507,0.032239822673843364,-0.4551485231358547,1.2697938011245378,1.473444544109911
8,0,0.06383464702016897,0.0359855862164779,-0.2827644635372614,0.22136498432506685,0.9636501590793467,-0.5767917693907156,1.6678191549621622,0.0,-0.28781245489751295,-1.1891109787635314,-1.0219341211427486,-0.057143284202536254,0.282448871291488,-0.4146945836948208,-0.2057655936342696,-0.813251511470256,0.34828419066858973,-0.00043693824745091376,1.117911009694,0.008522497571199507,0.032239822673843364,-0.4551485231358547,1.2697938011245378,1.473444544109911
9,0,0.005559612716826248,-0.022353305668000104,-0.3304507380546049,-0.025460180385840244,2.6382031392393013,-0.5767917693907156,1.536852667848757,0.0,-0.09867970592308067,0.2474958259329187,0.07053408825159332,-0.6603916030362741,-0.18037235759285178,-0.6182822889966654,-0.3852125249770309,-1.037909709338893,-1.0435422502039795,-0.6247886695470415,0.48988689351985953,1.2227931156434908,0.4783376610507368,-0.669512362546354,1.1428495636036706,1.4258449357779308
